item_id,item_name,price
004077,閃耀滿版愛心 PVC小袋 (白),1280
042687,紅金倫敦圖騰 PVC袋小熊,1280
058642,香奈兒時尚裸光玩色潤唇膏-莓果,1280
032216,插畫街景 PVC磁釦小袋,1280
034821,倫敦風景明信片 PVC拉鍊肩背袋,1280
051875,HARRODS 新古典黑色 帆布磁釦小,1280
106675,KIRIN午後紅茶1.5L*8入,1344
049489,KIRIN午後奶茶1.5L*8入,1344
041031,M.A.C感謝媽咪限量禮盒-Mull it Over,1600
051418,12H完美偽妝粉,1600
030766,魔幻魅惑系列-毛,1600
081762,肌能潔膚油,1600
010472,透光勻色粉底液-03,1600
024133,霧光立體粉餅-202,1600
080668,水凝透光蜜粉-P00,1600
051966,肌膚之鑰精萃光采眼唇卸妝液-125ml,1600
012343,22MD_妝前保,1600
032731,絲璨光粉餅31,1600
036064,粉持色24H防水粉底,1600
043183,超極光精華水粉餅蕊-BO-02,1600
047681,紫醉金迷系列-專業彩妝刷-#159,1600
040254,魔幻魅惑系列-柔,1600
050779,自律循環夜間保養蜜粉,1600
083669,液狀粉霜r-101,1600
046756,粉持色36H防水抗汗粉底液 NC30,1600
006290,透光空氣感蜜粉-02,1600
071619,透光勻色粉底液-02,1600
014503,22MD_無極限+極保濕組,1600
080238,170 SYNT,1600
081183,巨星好萊塢系列-迷你唇膏組,1600
010836,凝光潤采盒-01,1600
043737,超持妝柔焦水粉餅-NC16,1600
100895,水磁場修護聖誕禮盒組,1600
020373,迪奧專業後台雙用水粉底-#1CR,1600
069471,曠野之心沐浴露,1600
097539,熱銷明星四件組(時尚灰),1600
080183,格萊佐碧莎紅酒,1600
086356,迪奧藍星柔霧潤唇膏 經典New Look,1600
084508,真愛奇蹟香水 1,3200
095200,2022H1 特嫩守護組,3200
103629,肌膚之鑰新生緊緻水精華,3200
024542,金緻奢華賦活洗面乳,3200
054932,金緻奢華賦活洗面,3200
059000,卡薩諾瓦巴薩米克紅葡萄醋 陳釀15年,3200
056155,21MD_60秒,3200
026495,怡麗絲爾AI小白金基礎保養組T2 2,3200
067141,預購會限定-修護,3200
080512,怡麗絲爾AI小白金基礎保養組T2 2106,3200
083715,設計師全能氣墊水粉霜 SPF50/PA+++ 高訂晶鑽藍限定版-2,3200
097401,毛孔神隱雙明星組,3840
030344,2022 MD 白繃帶舒敏修護組,12800
052151,21AN_金萃奇,4611
093666,鹿野土雞骨腿(真空包)-特,240
047385,麻辣燙(豬),269
095122,超保濕牛奶浴,950
025518,男性保養保濕化妝,2050
025940,花漾護色髮油組,2000
066633,金緻秒滲透組,2000
071634,專業蜜粉刷,2050
012746,水凝美肌粉霜(典藏款)-102限定,2050
009818,水凝美肌粉霜-202,2050
012234,迷夢暖采眼盒-01限定,2050
075186,迷夢暖采眼盒-02限定,2050
057209,EIA奢潤精華水乳組(滋)2109,4100
106201,22母 超緊顏淡斑霜組(TW),4100
006669,迪奧雪晶靈光采精,6150
055076,促銷商品3 MC,156
014724,康帝亞麻仁油250ml,260
060029,C76-800-GT-L,660
058302,超持妝24H遮瑕,850
090797,妝前精油 GRP,1100
067466,勻淨超防禦淨白隔離霜SPF40PA+++  30ml,1400
076362,勻淨超濾光淨白隔離霜SPF50/PA++++-#02,1400
079998,女用其他,1280
025731,16-8295-C-04-75,1680
055770,11-1610 舒適自在系列 雙向彈力,1680
043361,E002505-E-04-75,1680
093548,E002505-E-04-85,1680
050394,E002505 風格自在系列 透氣軟鋼圈內衣-優雅紫JA-80-C,1680
061566,E002505-E-5G-85,1680
096554,E002505 風格自在系列 透氣軟鋼圈內衣-優雅紫JA-70-D,1680
048024,16-8295-C-EP-70,1680
099349,E002505-E-VP-85,1680
022557,E002505-B-VP-75,1680
053959,E002505-E-AY-85,1680
049810,E002505-D-VP-75,1680
074601,11-1387-C-7C-75,1680
076278,16-8295-C-04-70,1680
017404,E002505 風格自在系列 涼感透氣軟鋼圈內衣-拿鐵膚2M-75-B,1680
048635,E002505-C-AY-75,1680
012686,傳統廣式月餅禮盒,1680
029326,E002505-B-5G-70,1680
009400,11-1387-B-7C-70,1680
069977,E002505-B-AY-75,1680
039405,16-8410 極輕量好感系列 記憶枕,1680
101643,16-8740 高雅純潔系列 包覆集中內衣-海水藍SW-75-D,2180
083501,16-8617 花露玫瑰系列 機能包覆內衣-柔黃色-80-E,2180
072165,recolte Plaid 厚燒格子,2180
081892,歐莉金裝特純初榨橄欖油1L(6入),3588
030078,香奈兒摩登COCO 魅惑印記香水-50ml,4360
057159,星光聖誕 奢華香氛禮盒,19500
017707,Caprina山羊奶經典原味泡澡沐浴乳800ml,549
034632,NEW 男仕活泉,1350
074887,獵豹濃密纖長防水睫毛膏,1450
096945,UV防護菁華液N,2950
106655,黑曜岩潔顏乳,2950
052011,青春無敵4步驟組,2950
023430,訂製光保濕亮顏霜,2950
037614,植物精萃潔顏油-450ml,2950
097625,外銷水果-銷日芒果,2900
016551,DEW S潤活精純乳(輕潤)限定組3,2950
090777,Miss Dior香氛-100ml,5900
010282,22MD VIP限定晶透露組(PRE),5900
047064,21週慶PS雙仙,5900
006968,21AP 最速精,5900
036689,天才激光修護煥膚,5900
000630,KANEBO萃齡撫紋活膚晶 限定增量,5900
031276,2021母親節P,5900
035042,海洋拉娜傳奇乳霜,11800
021265,精萃再生光燦淨白乳霜填裝瓶,11800
031665,迪奧 J＇ADORE淡香水-50ml,3400
063358,牛肉漢堡肉,124
096393,Baxters龍蝦奶油濃湯400g,184
011884,濾茶球-中,190
039375,下村千切＆皮引器,190
035475,煙燻辮子乳酪150g,230
002112,Aimgo煙燻辮子乳酪150g,230
007052,家樂氏 穀物脆-超級莓果 330G,239
085480,法國康提乾酪AOP 2.5kg,225
041961,麴醇堂白葡萄馬格利酒750ML,289
049513,《NOBLE》單品咖啡-巴西100G,289
021840,老蕭拌麵-塔香微辣150g*4,289
058167,N0BLE金賞咖啡100g,289
034972,Ora2極緻璀璨亮白護理牙膏17g-,289
026064,越後切片麻糬(杵),289
051663,《NOBLE》金賞咖啡100G,289
011743,優品網霉除霉凝膠220ml,289
014498,N0BLE單品咖啡-巴西100g,289
055771,嚐嚐九九帝王麻油,289
043402,總統牌布瑞乾酪 200G,305
106936,矽膠刮刀,300
060193,嚐嚐九九精品飄香,369
068070,夢露萊娜夏威夷果(毛伊島洋蔥香蒜口味,369
051212,夢露萊娜夏威夷果仁-毛伊島洋蔥香蒜口,369
044646,*HERSHEY牛奶巧克力(6入裝),385
098180,Calbee洋蔥馬鈴薯塊6袋入,449
097831,紅豆食府綜合雙享,578
025360,日本岡山比歐內葡萄#8,599
020714,絲滑唇膏系列-ON HOLD,770
060357,水漾潤澤唇膏-LADY BUG,770
103726,心花綻放精油唇膏-紅絲絨藤花,770
054161,絲滑唇膏系列-DARE YOU,770
029090,薇拉葛蘭義賣口紅,770
085310,水漾潤澤唇膏-SPICE IT UP,770
032529,日本紫苑葡萄(5串/盒)y,699
004981,歐肯 12年 單一麥芽威士忌,1220
102566,日本青森富士蘋果禮盒,1190
061701,神奇精華粉底液SPF 20/PA+++-#62,1850
055817,NIKE-福城-鞋類,3600
031346,時尚宣言訂製腮紅-05曖昧透視衫,1900
072749,晶采艷澤粉底液-110,3850
010218,晶采艷澤粉霜-020,3850
097546,亞曼尼MY WAY 淡香精 琉金版,3850
018589,晶采立體按摩組,3850
024487,絕緻晶艷潤采潔膚霜,3850
056605,香奈兒3.5-DA醇萃彈力緊緻乳-50m,5140
104090,迪奧精萃再生微導旅行組,7700
105628,FAIR LADY-尊揚,2680
070209,絕對完美黑鑽珍珠安瓶面膜,17500
042468,E002507 風格自在系列 涼感無痕平口褲-拿鐵膚2M-M,490
028183,E002507-AY-EEL,490
029247,E003402-DK-L,490
050033,87-1435-FF-M,490
094816,E002507 風格自在系列 涼感無痕平口褲-優雅紫JA-EL,490
082768,E002507 風格自在系列 涼感無痕平口褲-優雅紫JA-M,490
096413,E002507-VP-EEL,490
047585,韓國JVR 不鏽鋼保鮮盒長方形-11,899
104155,六福-極品常溫麵,899
076756,男仕竹炭淨化洗面膠,1020
015075,香奈兒超炫耀持色唇萃-#176深焙,1350
096780,新豔陽夏 水離子,1350
038497,艾格特級初榨橄欖油DOP 500ML,1350
074633,香奈兒超炫耀柔霧水唇露-#806木,1350
031342,敏感話題 賦活益,1300
083664,香奈兒COCO晶亮水唇膏-#156蔓越,1350
032884,香奈兒COCO晶亮水唇膏-#162朝陽,1350
000590,迪奧癮誘蜜潤光唇彩-#765,1300
015562,香奈兒超炫耀的絲絨唇膏-#68抽象,1350
091682,輕無畏! 零孔慌妝前乳,1350
050782,極致鑽石眼影-粉,1350
008635,香奈兒超炫耀柔霧水唇露-#846出眾,1350
030782,迷夢暖采眼蜜-04限定,1350
063800,魅光真我個性眉采盒-03,1350
004543,青檸羅勒與柑橘護髮素 -250ML,1350
001643,香奈兒超炫耀的極致絲絨唇膏-#116極致,1350
006933,經典輕潤口紅〈潤采〉-11,1350
071696,迪奧癮誘蜜潤光唇彩-#553,1300
079248,超濃密睫毛膏-01,1350
018839,香奈兒超炫耀的絲絨唇膏-#75時尚,1350
021058,香奈兒超炫耀柔霧水唇露-#838謎語,1350
064411,經典輕潤口紅〈潤采〉-EX-06限定,1350
095435,經典輕潤口紅〈潤采〉-EX-04限定,1350
079633,全效舒緩潔面慕絲125ml,1350
047093,誘光控油雙色粉餅-100,1350
050780,肌能洗顏霜,1350
047284,香奈兒COCO唇膏-#498光芒,1350
014400,迪奧癮誘蜜潤光唇彩-#754,1300
012758,裸光蜜粉餅_CN,1350
067909,香奈兒超炫耀的極致絲絨唇膏-#11,1350
063146,金燦時刻嫩唇膏組,1350
021977,香奈兒超炫耀柔霧水唇露-#840對比,1350
028669,粉持久完美持妝粉底SPF10/PA++-38號,1980
099980,粉持久輕霧光水粉底SPF20/PA++-1W2  SAND,1980
059477,香奈兒山茶花保濕瞬透乳30ml,2060
051139,Y 男性淡香水6,2700
075743,New超水妍舒緩保濕晚霜50ml(正產品),2700
069879,逆齡肌密精萃粉底-B10,2700
029851,香奈兒時尚裸光微滴粉底精華-#自,2700
102897,平衡潔膚油R雙油組,2700
077811,星光聖誕 松木與桉樹室內香氛-175ml,2700
071068,超能量冰導眼部精,2700
058493,米蘭絕色美膚香體粉2021GR,2700
062903,精萃再生花蜜氣墊粉蕊-#010,2700
092986,天之驕子 淡香水-60ml,2700
017648,英國梨與小蒼蘭中國年限量版香水- 30ml,2700
069526,GREEN PINE||女鞋,2480
030089,香奈兒CHANCE粉紅甜蜜柔膚乳霜200ml,3980
015561,CHANCE綠色氣息版 柔膚乳霜 200g,3980
053347,金緻奢華賦活喚顏,5000
099684,21AP 極量緊膚型男組,5400
087618,水梨花蕾香水-100ml,5400
097660,21母 年輕大眼,5400
038717,肌膚之鑰精萃光采激光晶露-30mL,5400
016637,21MD_淨白頂級油組,2189
096390,KANEBO 臻,7000
048470,16-8398 FLORALE 邂逅牡丹系列全,2780
038226,香奈兒藍色男性隨身香精 3 x 20ml,4380
084017,含羞草與小豆蔻 香氛蠟燭,2550
084010,琥珀與薰衣草 香水 -30ml,2550
072637,駐顏有樹賦活精露,2500
074448,植能超導修護水凝霜,5000
083525,海洋拉娜 柔礦輕乳液50ml,10000
009064,海梨柑s,23
057906,一度贊焢肉碗,43
065120,元本山朝鮮海苔,43
062650,味島香鬆野菜風味,76
063966,玄乳豆乳抹茶餅72g,76
046411,金蘭薄鹽醬油,73
056518,味島香鬆瀨戶風味,76
056838,味島香鬆海蝦香味,76
011894,味島香鬆鰹節香味,76
070152,夏樹黑木耳露300ml,68
044395,極洋生薑燒鯖魚罐90g,84
106135,港式五香大土豆,88
077442,獅王成人旅行組,98
069762,新東陽麻辣牛肉乾,102
004175,EBISU48孔優質倍護混合植毛牙刷,134
091132,YAMASA* 豆腐魚厚揚300g,175
037777,米森-矽膠折疊保鮮盒800ml-玫紅,185
091775,多福照燒醬350ml,185
018269,DELICIOUS好味蒜味美奶滋 2,185
031492,日本桃屋香油椒麻150g,185
057346,藍鑽-鹽烤杏仁 150G,185
075708,明治北海道十勝香濃帕馬森起司塊90g,185
002223,*LINDT HELLO草莓起司蛋糕,185
022012,glico甜筒餅乾88.8g,185
057500,日新堂紅豆奶油夾心抹茶蛋糕捲,185
104167,澳洲YESYOUCAN無麩質鷹嘴豆粉,185
022428,TOSTITOS-莎莎醬(微辣)439g,185
024564,味好美研磨式黑胡椒PE罐1.5oz,185
067757,藍鑽BLUE DIAMOND杏仁-卡,185
102681,總統牌艾登片裝乾酪150G,185
046012,藍鑽杏仁-蜂蜜鹽,185
011268,日本明治十勝乾酪片126g,185
002863,東京銘茶 抹茶入玄米茶三角立體茶包,185
085725,丸京鬆餅銅鑼燒(紅豆)306g,185
073630,希臘 享樂可可榛果捲心酥400G,185
083598,Vivani有機85%黑巧克力片 1,185
006438,久保田 抹茶紅豆味大福餅 216g,185
039528,不二家雙色大千層派34枚歡樂版,185
063254,丸？ 紫菜餅乾-芥末風味135g,185
093595,艾德法蘭斯佩蒂布里,185
048506,大拙匠人 極上麻辣鴨血粉絲540G,185
073016,長谷川 長谷匠六條麥茶400G,185
044567,餓食拌麵-鴨香紅,185
021600,南大門韓國辣椒細粉(特級)100G,185
068455,藍鑽BLUE DIAMOND杏仁-魔,185
077386,Tiptree英國覆盆子去籽果醬340g,175
078082,CASA 墨魚寬麵 500G,185
064040,BAXTERS 蘆筍奶油濃湯 400,185
021594,SPAM活腿肉罐(新原味),185
033225,總統牌瑪斯旦片裝乾酪150G,185
060375,英國Tiptree檸檬蛋黃果醬340g,175
101458,明治北海道十勝濃厚切達起司塊90g,185
044814,威爾斯淡味切達起士180G,185
032198,*北日本香草蘿蔓酥142g,185
074775,焗烤料理專用乳酪 250g,185
034569,D&G好味蛋黃美,185
079383,日日食好虱目魚肚湯420g,185
075453,瀨戶內讚岐烏龍麵5食750g,185
089674,卜派活力蛋10入,185
037835,冠利煙燻牛排醬,185
007439,CASA 墨魚細麵 500G,185
089348,煙燻鱈魚肝（冰島產）,198
013510,*福義軒大圓純鮮乳餅(蛋奶素) 50,209
015805,喜生薑燒豬肉米漢堡(3入)480G,209
045705,比利時88%黑巧克力100G,209
053510,光泉頂級牛奶燕麥優酪500g,209
086872,萬幸堂玉子小判薄餅154g,209
056368,雅方岡山羊肉爐,197
059175,日清水果穀物脆500g,225
082073,明治CACAO 72%杏仁黑巧克力,225
038824,TREVIJANO咖哩風味燉飯 28,225
100433,阿華田減糖巧克力營養麥芽飲品 31G,215
060233,二菱柚子紅辣椒醬60g,225
043697,光商-嚴選精釀昆布麵味露1L,225
037853,COOMBE CASTLE英國淡味白,225
078083,加卜吉微波飯-北海道夢幻米(4食)1,225
030122,OURHOME年糕500G,225
065485,穀盛鹽麴500G,225
030167,山崎釀造 米麴鹽沾醬300ml,225
005547,加卜吉微波飯-秋田米(4食)150g,225
036063,濾泡式咖啡75g,225
068163,獨家御稻越光米2KG,225
028269,沛特斯薰衣草滋潤潤絲精475ml,225
087453,丸萬男之長熟無添加味噌,225
100980,信成黑麻油275g,225
015464,COOMBE CASTLE英國加倍格,225
007898,TREVIJANO綠蘆筍燉飯 280,225
075066,味滋康  本味琳 600ml,225
082927,日清楓糖果實綜合水果穀物脆500g,225
083950,阿娟希臘優格,225
095133,米森-有機香酥草莓穀脆片 150G,225
076779,詩尚草本 草本綜合茶(20包) 2,225
020560,沛特斯薰衣草滋潤洗髮精475ml,225
082077,匠拌麵-麻油細麵342g,225
013768,多田 金極味 鰹魚高湯包 7入 8.,225
015049,K{K油浸沙丁魚105g,225
020330,得意的一天全家肉鬆200g,225
091414,▲福玉嚴選土雞赤玉蛋15入,225
016529,綾花味噌450g,249
075323,*【土耳其】PATISWISS覆盆莓,249
098257,法克漫acacia木漏煎匙,249
100663,大韓韓式海苔5G*12入,249
023630,皇家85%黑巧克力110g(海鹽),249
091945,大韓韓式岩燒海苔5g＊12P,249
069394,香味鹹蛋魚皮,249
079629,Lotte韓國燒酒-藍苺燒酒 360,249
084375,三養火辣雞肉風味鐵板炒麵(奶油,249
103866,皇家92%巧克力110g,249
055620,綠原品桂花珍珠粽,249
004450,美威和風胡麻鮭魚菲力250g,249
016718,CREST專業鑽白漱口水500ML,249
056350,正安農產 韓國泡菜-整棵白菜 500,249
068604,皇家92%黑巧克力110g(海鹽),249
051630,EMCO莓果脆穀片 375G,249
016378,詹麵川麻拌麵(3入/袋),258
088499,詹麵 激麻拌麵111.5G*3入,258
073332,囍瑞有機瑪卡薑黑巧克力100g,258
043115,亮潔炭牙膏-花茶薄荷香90g,290
103106,薩爾瓦多高海拔咖,290
037803,伊藤園好喝綠茶粉32g,290
032641,貝印濾網,290
010870,LAVAZZA義大利經典奶香咖啡粉,290
087627,紅布朗牛蒡茶 7G*12包,290
010225,圓球製冰盒-小,290
030019,神聖單桶烏龍茶梅酒13%200ml,290
049836,不鏽鋼迷你錐形濾勺7.5*17CM,290
001807,*義大利西西里古特拉莊園鮪魚番茄醬,290
015234,*AUGUSTA原味水果聖誕麵包(鐵,290
082475,總統牌無鹽奶油卷500 公克,290
010810,喜德堡軟杏桃乾 200g,290
024188,瘋狂查理脆粒花生抹醬453g,290
092449,MARNA碗盤吸水專用抹布-花草(3,290
059788,紫錐菊防護茶50G,290
001296,ZOKU伸縮式不鏽鋼吸管附收納盒-青,290
100380,扣式保鮮盒820ml(3格),290
035419,瑞吉諾 地中海海鹽 210G,290
038388,勁辣麻香牛三寶300G,290
010110,KEY COFFEE特級綜合隨身包,322
000685,超大-泰式酸辣豬,370
044285,▲法國諾曼第卡門貝爾乾酪250G,370
063230,和生-江米條禮盒,370
081933,俊美-鳳梨酥,370
062280,珍實四寶 250G,370
093744,義大利采霓黑巧克力(櫻桃酒) 500,370
085137,鍵庄一番摘原味海苔36g,370
079322,片山  特選海苔 20 片,370
083814,Marna瓶壺刷長柄(K-476G),370
005104,鑽鎰-HELLO,360
073258,九鬼濃味純正胡麻油340 公克,370
005840,NS6584 生理褲-銀灰-L,450
047856,F757002-04-EL,450
079545,鮮味扣316不銹鋼保鮮盒-1400m,450
013315,NS1600-TJ-LL,450
022726,NS1600-NC-L,450
071468,NS9308-BL-L,450
062201,羽潤親膚粉餅-空盒,450
047154,紅-娃娃酥糖果禮,450
020940,出羽櫻  櫻花  吟釀酒 300ML,450
080418,NS9308-BR-LL,450
094452,巴富酒莊夏多年白酒,450
013705,安地諾馬爾貝紅酒750ml,450
028888,90-230 寬鬆平口褲 -深紫藍-M,450
077917,GS6169-RE-L,450
081270,NS1600 三角褲-青綠H8-L,450
063105,NS1600-RB-L,450
057241,F768310-FF-EL,450
062299,森山園 摘果果蘋,450
078812,NS1600三角褲-霧藍-L,450
092664,雙效持妝蜜粉餅盒,450
022807,男染色中腰四角褲,450
043824,NS1600-FG-LL,450
067578,LAVAZZA 低咖啡因咖啡( 罐裝,450
068444,ILLY中焙濾泡式咖啡粉 250G,450
064242,眼唇卸粧液,450
070374,NS1600-SJ-LL,450
054180,資生堂眼唇卸粧液,450
056945,F768310-04-L,450
061035,NS1600 三角褲-橘O8-L,450
094486,NS9308-BL-LL,450
016705,HAUSBRANDT 摩卡咖啡粉25,450
024835,雀巢金牌特濃即溶咖啡120g,450
015349,NS1600-FG-L,450
060906,NS1600-FG-M,450
077504,佳西亞特級冷壓初榨橄欖油1000ml,450
016507,Clinique iD  舒緩修護精萃  10ml,450
060242,日清食用油85g,450
012526,*福義軒福椒蘇打餅禮盒 530G,450
080287,^不二家  Peko雙千蜜禮盒,450
091915,F757002-04-EEL,450
106949,鼎泰豐桂圓酥禮盒,450
088856,NS1600-SJ-L,450
005587,NS6584 生理褲-銀灰-LL,450
101027,*芬蘭KARL FAZER藍莓夾心巧,450
076564,NS1600-TJ-L,450
038574,周末檸檬蛋糕,450
079504,ILLY深焙咖啡豆 250G,450
021048,NS1600-BL-LL,450
057399,*芬蘭蓋莎-焦糖海鹽榛果脆心巧克力2,450
046761,連珍-芋泥麻吉燒,450
078663,三統-中秋限定流心酥禮盒(柚子口,450
087319,敏感話題 淨化隔離保濕噴霧,450
106012,天廚藍莓汁1L,498
099770,散壽司烏龍涼麵組合,380
067661,*榮華 熊貓曲奇290G,548
004980,ES2398 三角褲-女-內褲-紅紫U7-L,580
036568,ES2398-VO-L,580
066494,ROYAL挪威切片燻鮭魚200g,580
006131,ZS3282 三角褲-膚-LL,580
100972,ZS2290 平口褲-紅紫UK-LL,580
016065,ZS3242 三角褲-黑-L,580
006687,ZS2277 平口褲-黑-M,580
106963,ZS2290-SW-M,580
032659,倫敦ICON 時尚卡夾(雨傘),580
027465,ZS2290-NI-L,580
023991,福利-冠軍亞麻子,580
025854,卡薩諾瓦SABA濃郁紅葡萄醋 100,580
051606,ZS3199-WS-L,580
008669,美堡酒莊珍藏卡本內紅酒750ml,580
056649,ES2179 中腰三角褲-黑-L,580
062315,87-2256 高雅純潔系列 超細纖維中腰平口褲-海水藍SW-M,580
074411,87-2256 高雅純潔系列 超細纖維中腰平口內褲 M-EL-優雅紫ZF-L,580
039484,中方型油炸籃(13.2*10.2*9,580
041817,ES2398-F2-L,580
056598,HARIO 小球耐熱玻璃壺1000m,580
056726,卡麗德拉 陳年卡本內紅葡萄酒,580
088364,拉佩斯初榨南瓜籽油250ml,580
010328,87-2256 高雅純潔系列 超細纖維中腰平口內褲 M-EL-魅力紅ZK-EL,580
041494,藤？杏仁小魚40袋7g*40,580
101580,拼貼國旗 收納隨手袋,580
053740,拉佩斯初榨核桃油250ml,580
031567,賽玫特英國梨與小蒼蘭乳油木護手霜75ml,580
095879,C760101-S5-EL,580
000531,87-2014 自然優雅系列平口內褲-色印花-L,580
100399,87-2255 珍愛系列 中腰平口褲-深藍色PS-M,580
053058,87-2255 珍愛系列 中腰平口褲-豆沙色ME-M,580
050935,87-2255 珍愛系列 中腰平口褲-深藍色PS-EL,580
087725,囍瑞鳥啼有機紅葡萄酒750ml,580
053779,87-2014 自然優雅系列平口內褲-色印花-M,580
098268,法奇歐尼頂級經典冷壓初榨橄欖油 10,580
034083,ES2398-F2-M,580
030862,87-2214 親柔優雅系列中腰平口內,580
102888,本坊藏威士忌720ml,580
021700,AB-5625 三段波紋麵包刀(21,580
106895,ZS2290-QM-L,580
020344,ZS3253 三角褲-紅紫UZ-LL,580
041638,87-2214 親柔優雅系列中腰平口內褲 -經典黑-EL,580
059852,87-2014-EP-M,580
071505,日本富山縣產特選越光米,580
106346,男中腰寬鬆四角褲,580
064123,ZS3270 三角褲-藕LD-L,580
068716,狸小路-皇上不上朝流心餅禮盒,740
022241,牡丹與胭紅麂絨 香膏 2.5g,740
001728,26 扁平眼線刷,900
043663,花漾妍彩餅盒,900
060007,香奈兒時尚恆采指甲油-#741 桃花,900
071525,2021 Jan-Feb 激酷保濕洗臉組,900
038181,義大利卡地娜朵羅亞地諾蒙地普奇亞諾紅,900
095035,SMU 激蜜光護,900
002660,海洋勁量沐浴膠,900
009101,星光液態眼影-DIAM,900
056951,極致3D眼線膠筆-灰棕,900
089553,迪奧基底護甲油,900
044452,香奈兒時尚恆彩指甲油-#572寓意,900
062117,香奈兒快乾增色護甲油 13ml,900
076417,魔幻魅惑系列-漸,900
088983,優白卸粧霜,900
096159,KAKAO聯名水漾果凍潤唇膏-Floral Coral,900
073471,迪奧指甲油#84,900
022769,心機 星魅柔光嫩唇釉-RD302,900
026450,R法式藏月禮盒,900
022176,23 精準眼影刷,900
010385,平衡SQ噴霧-活力,900
034191,指甲霜,900
073248,超防水斜角眉筆芯-自然褐 Neutral Brown,900
101513,迪奧指甲油#32,900
015671,25 鉛筆眼影刷,900
075039,KAKAO聯名水漾果凍潤唇膏-That Tickles,900
056199,茱麗葉白葡萄酒,900
073794,魔幻魅惑系列-漸變幻光眼影-Right Before Your Eyes,900
080595,香奈兒時尚恆采指甲油-#759 能量,900
105030,DEW CREAM SOAP水潤洗顏皂霜,900
017058,迪奧指甲油繁花盛宴限量版-#561,900
082550,肌膚之鑰眼唇柔膚拭妝布膜,900
010710,卡絲內塔慕斯卡白葡萄酒,900
028551,迪奧指甲油-100,900
088984,迪奧表層亮甲油,900
009943,迪奧指甲油-#558,900
082798,美甲修護滋養,900
001826,DEW CLEA,900
069541,海洋勁量體香膏,900
038017,星魅平衡持粧控粧,900
051251,虎年限定原味雪茄,900
064547,羅密歐紅葡萄酒,900
084384,3D立體持色眉筆-06,900
101008,三德型有孔廚房用刀-白,900
012881,佐多宗二商店 晴耕雨讀 芋燒酎 25,900
073521,極致3D眼線膠筆-暗灰,900
005198,香奈兒時尚恆采指甲油-#891寶石,900
030870,MQ平衡持粧前乳,900
028513,花漾蜂蜜牛奶打亮盤,1150
077165,MIN BLUSH REPACK-LOVE JO,1150
043176,拼貼國旗 骨瓷天王杯,1160
042736,卡通倫敦塔守衛 骨瓷天王杯,1160
097552,MIN BLUSH REPACK-PETAL P,1150
106168,祥和-富貴滿堂年,1288
106409,楯野川 純米大吟釀 清流 720ML,1480
088665,NB4876-D-CR-85,1480
054105,馬賽克 PVC磁釦中袋,1480
029521,倫敦塔守衛熊(10吋),1480
103413,飛渡倫敦 帆布磁釦中袋,1480
072597,晶華(賞月)桃山,1480
004752,國旗條紋 PVC磁扣中袋,1480
001566,HARRODS 新古典海軍藍 PVC中袋(藍底金字),1480
041879,紅金倫敦圖騰 帆布磁釦中袋,1480
024232,風笛熊(10吋),1480
030047,男發熱V領長袖,1480
011726,瑪格莉特熊(10吋),1480
079550,睡衣熊,1480
062098,金屬方塊 PVC拉鍊小袋,1480
060259,出羽鶴 飛翔之舞 純米大吟釀 720,1800
097268,全效舒緩保濕凍_2021冬季限定禮盒,1800
098523,迪奧 花植水漾精華化妝水,1800
009531,香奈兒珍珠光感輕透光防曬粉蕊 SPF25/PA+++-B20,1800
096028,月夜星辰-四色打,1800
051273,超持妝全能氣墊粉餅SPF 50/PA++-NC20,1600
100299,shuuemura x HELLO KITTY限量聯名彩妝迷你唇膏,1800
092235,資生堂活妍淨泉露-(清爽型),1800
047043,香奈兒雪紡輕紗持久粉蕊-B20,1800
080303,超水妍保濕眼霜,1800
007559,極光亮顏粉底液S,1800
052202,敏感話題 全能敏弱修護霜,1800
092599,超進化持久粉底-220,1800
008699,全效舒緩保濕凍_,1800
012800,星光聖誕 香氛拉炮 優雅禮讚,1800
056018,香奈兒珍珠光感輕透光防曬粉蕊 SPF25/PA+++-BR12,1800
032242,魔幻魅惑系列-時尚專業唇膏組,1800
061195,魔幻魅惑系列-超,1600
070980,全效舒緩輕透防護隔離霜SPF50 30ml,1800
086985,極光亮顏粉底液-GOBI,1800
000339,凝光蜜粉(柔霧)-01,1800
014491,月夜星辰-四色打亮盤-DARE BLACK,1800
056339,shuuemura x HELLO KITTY限量聯名彩妝#55零刷痕粉底刷,1800
097065,超完美光透亮輕蜜粉-色號01,1800
020061,芳香精露 15ml-茉莉,3600
025559,限量 夏戀雪酪彩妝盤,3600
055943,IMPIESS印象之美-潤透面膜,3600
018944,21AN_抹茶新,3600
075193,21SF 超極光,3500
066238,海洋拉娜 經典乳霜-經典乳霜,3600
068119,肌膚之鑰激光鑽白雙面膜,3600
094539,IMPIESS印象之美-按摩霜,3600
010888,訂製奢華皮革彩妝,3600
085649,21MD 活泉激,4150
086646,22母  超極光水入門組 (TW),3600
090589,無敵水潤透亮組,7200
066898,22MD_潔淨慕,2833
018869,21MD_全能奇蹟雙星組,3089
052297,鮮魚( 切片) MC,239
061631,小鮑魚,380
097080,柔礦活性碳淨化面,1200
025927,JO MALONE LONDON 青檸羅勒與柑橘 潤膚霜-50ml,1200
088391,香奈兒COCO水晶糖光透唇釉-#119布爾喬亞,1200
039753,眼影刷,1200
095440,LT-LA TR,1280
